tecnico_id,cliente_id,nivel,experiencia,puntos,calificacion_promedio,servicios_completados,tiempo_promedio_horas,incidentes_reportados,puntos_totales,recomendacion_etiqueta
2,116,3,2712,30554,5.0000000000000000,1,360.0000000000000000,0,0,reto_pendiente
2,116,3,2712,30554,1.00000000000000000000,1,288.0000000000000000,0,0,mejorar
2,116,3,2712,30554,1.00000000000000000000,1,72.0000000000000000,0,0,mejorar
2,50,3,2712,30554,5.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
2,121,3,2712,30554,4.5000000000000000,2,204.0000000000000000,0,0,reto_pendiente
2,121,3,2712,30554,2.0000000000000000,1,168.0000000000000000,0,0,mejorar
2,121,3,2712,30554,5.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
2,121,3,2712,30554,3.0000000000000000,2,192.0000000000000000,0,0,mejorar
2,121,3,2712,30554,4.0000000000000000,1,48.0000000000000000,0,0,reto_pendiente
2,138,3,2712,30554,2.0000000000000000,1,192.0000000000000000,0,0,mejorar
2,14,3,2712,30554,4.5000000000000000,2,108.0000000000000000,0,0,reto_pendiente
2,184,3,2712,30554,3.6666666666666667,3,192.0000000000000000,0,0,reto_pendiente
2,49,3,2712,30554,3.0000000000000000,3,200.0000000000000000,0,0,mejorar
2,57,3,2712,30554,2.3333333333333333,3,272.0000000000000000,0,0,mejorar
2,118,3,2712,30554,3.5000000000000000,2,168.0000000000000000,0,0,reto_pendiente
2,130,3,2712,30554,4.0000000000000000,1,144.0000000000000000,0,0,reto_pendiente
2,130,3,2712,30554,5.0000000000000000,2,204.0000000000000000,0,0,reto_pendiente
2,130,3,2712,30554,2.0000000000000000,1,360.0000000000000000,0,0,mejorar
2,130,3,2712,30554,3.6666666666666667,3,200.0000000000000000,0,0,reto_pendiente
2,100,3,2712,30554,4.0000000000000000,1,48.0000000000000000,0,0,reto_pendiente
2,59,3,2712,30554,2.5000000000000000,2,288.0000000000000000,0,0,mejorar
2,59,3,2712,30554,3.0000000000000000,3,248.0000000000000000,0,0,mejorar
2,59,3,2712,30554,2.5000000000000000,2,96.0000000000000000,0,0,mejorar
2,92,3,2712,30554,4.0000000000000000,1,24.0000000000000000,0,0,reto_pendiente
2,172,3,2712,30554,5.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
2,172,3,2712,30554,4.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
2,172,3,2712,30554,4.0000000000000000,2,96.0000000000000000,0,0,reto_pendiente
2,172,3,2712,30554,2.5000000000000000,2,132.0000000000000000,0,0,mejorar
2,53,3,2712,30554,2.0000000000000000,2,204.0000000000000000,0,0,mejorar
2,53,3,2712,30554,1.00000000000000000000,1,144.0000000000000000,0,0,mejorar
2,53,3,2712,30554,3.3333333333333333,3,264.0000000000000000,0,0,mejorar
2,29,3,2712,30554,3.4000000000000000,5,192.0000000000000000,0,0,mejorar
2,29,3,2712,30554,3.0000000000000000,1,336.0000000000000000,0,0,mejorar
2,29,3,2712,30554,3.0000000000000000,5,168.0000000000000000,0,0,mejorar
2,29,3,2712,30554,3.0000000000000000,2,60.0000000000000000,0,0,mejorar
2,29,3,2712,30554,3.0000000000000000,2,120.0000000000000000,0,0,mejorar
2,22,3,2712,30554,4.0000000000000000,1,360.0000000000000000,0,0,reto_pendiente
2,188,3,2712,30554,4.0000000000000000,2,240.0000000000000000,0,0,reto_pendiente
2,188,3,2712,30554,4.0000000000000000,2,156.0000000000000000,0,0,reto_pendiente
2,93,3,2712,30554,3.0000000000000000,3,128.0000000000000000,0,0,mejorar
2,79,3,2712,30554,3.3333333333333333,3,248.0000000000000000,0,0,mejorar
2,79,3,2712,30554,2.0000000000000000,2,228.0000000000000000,0,0,mejorar
2,44,3,2712,30554,2.0000000000000000,1,312.0000000000000000,0,0,mejorar
2,44,3,2712,30554,4.0000000000000000,2,24.0000000000000000,0,0,reto_pendiente
2,44,3,2712,30554,4.0000000000000000,2,168.0000000000000000,0,0,reto_pendiente
2,146,3,2712,30554,2.6666666666666667,3,216.0000000000000000,0,0,mejorar
2,165,3,2712,30554,4.0000000000000000,3,248.0000000000000000,0,0,reto_pendiente
2,182,3,2712,30554,3.0000000000000000,1,24.0000000000000000,0,0,mejorar
2,182,3,2712,30554,5.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
2,114,3,2712,30554,5.0000000000000000,1,96.0000000000000000,0,0,reto_pendiente
2,114,3,2712,30554,3.0000000000000000,1,360.0000000000000000,0,0,mejorar
2,114,3,2712,30554,3.0000000000000000,3,248.0000000000000000,0,0,mejorar
2,77,3,2712,30554,4.0000000000000000,3,216.0000000000000000,0,0,reto_pendiente
2,77,3,2712,30554,3.5000000000000000,2,84.0000000000000000,0,0,reto_pendiente
2,77,3,2712,30554,4.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
2,62,3,2712,30554,4.0000000000000000,2,192.0000000000000000,0,0,reto_pendiente
2,62,3,2712,30554,2.0000000000000000,1,192.0000000000000000,0,0,mejorar
2,62,3,2712,30554,4.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
2,64,3,2712,30554,2.6666666666666667,3,192.0000000000000000,0,0,mejorar
2,64,3,2712,30554,2.0000000000000000,1,120.0000000000000000,0,0,mejorar
2,185,3,2712,30554,4.0000000000000000,1,264.0000000000000000,0,0,reto_pendiente
2,185,3,2712,30554,2.5000000000000000,2,324.0000000000000000,0,0,mejorar
2,197,3,2712,30554,3.5000000000000000,2,144.0000000000000000,0,0,reto_pendiente
2,197,3,2712,30554,3.3333333333333333,3,208.0000000000000000,0,0,mejorar
2,197,3,2712,30554,5.0000000000000000,1,24.0000000000000000,0,0,reto_pendiente
2,56,3,2712,30554,4.0000000000000000,2,168.0000000000000000,0,0,reto_pendiente
2,56,3,2712,30554,3.0000000000000000,1,312.0000000000000000,0,0,mejorar
2,63,3,2712,30554,5.0000000000000000,1,264.0000000000000000,0,0,reto_pendiente
2,205,3,2712,30554,1.5000000000000000,2,324.0000000000000000,0,0,mejorar
2,205,3,2712,30554,5.0000000000000000,1,120.0000000000000000,0,0,reto_pendiente
2,19,3,2712,30554,4.3333333333333333,3,120.0000000000000000,0,0,reto_pendiente
2,135,3,2712,30554,4.0000000000000000,2,264.0000000000000000,0,0,reto_pendiente
2,135,3,2712,30554,4.0000000000000000,1,264.0000000000000000,0,0,reto_pendiente
2,58,3,2712,30554,4.5000000000000000,2,264.0000000000000000,0,0,reto_pendiente
2,58,3,2712,30554,2.0000000000000000,2,192.0000000000000000,0,0,mejorar
2,58,3,2712,30554,4.1666666666666667,6,164.0000000000000000,0,0,bueno
2,90,3,2712,30554,3.0000000000000000,1,24.0000000000000000,0,0,mejorar
2,158,3,2712,30554,3.6666666666666667,3,80.0000000000000000,0,0,reto_pendiente
2,158,3,2712,30554,4.3333333333333333,3,96.0000000000000000,0,0,reto_pendiente
2,158,3,2712,30554,4.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
2,95,3,2712,30554,3.0000000000000000,1,312.0000000000000000,0,0,mejorar
2,95,3,2712,30554,2.6666666666666667,3,200.0000000000000000,0,0,mejorar
2,95,3,2712,30554,3.5000000000000000,2,156.0000000000000000,0,0,reto_pendiente
2,95,3,2712,30554,2.3333333333333333,3,296.0000000000000000,0,0,mejorar
2,95,3,2712,30554,4.0000000000000000,1,216.0000000000000000,0,0,reto_pendiente
2,142,3,2712,30554,4.5000000000000000,2,192.0000000000000000,0,0,reto_pendiente
2,195,3,2712,30554,2.0000000000000000,1,48.0000000000000000,0,0,mejorar
2,101,3,2712,30554,4.0000000000000000,1,48.0000000000000000,0,0,reto_pendiente
2,101,3,2712,30554,3.0000000000000000,3,192.0000000000000000,0,0,mejorar
2,101,3,2712,30554,4.0000000000000000,2,132.0000000000000000,0,0,reto_pendiente
2,101,3,2712,30554,1.00000000000000000000,1,288.0000000000000000,0,0,mejorar
2,34,3,2712,30554,2.0000000000000000,2,288.0000000000000000,0,0,mejorar
2,34,3,2712,30554,4.0000000000000000,1,360.0000000000000000,0,0,reto_pendiente
2,106,3,2712,30554,4.0000000000000000,2,276.0000000000000000,0,0,reto_pendiente
2,115,3,2712,30554,5.0000000000000000,2,144.0000000000000000,0,0,reto_pendiente
2,115,3,2712,30554,5.0000000000000000,1,336.0000000000000000,0,0,reto_pendiente
2,129,3,2712,30554,3.6666666666666667,3,144.0000000000000000,0,0,reto_pendiente
2,129,3,2712,30554,3.0000000000000000,2,228.0000000000000000,0,0,mejorar
2,189,3,2712,30554,2.0000000000000000,1,240.0000000000000000,0,0,mejorar
2,189,3,2712,30554,3.0000000000000000,1,336.0000000000000000,0,0,mejorar
2,189,3,2712,30554,3.5000000000000000,2,288.0000000000000000,0,0,reto_pendiente
2,189,3,2712,30554,5.0000000000000000,1,216.0000000000000000,0,0,reto_pendiente
2,17,3,2712,30554,5.0000000000000000,1,72.0000000000000000,0,0,reto_pendiente
2,17,3,2712,30554,4.5000000000000000,2,240.0000000000000000,0,0,reto_pendiente
2,176,3,2712,30554,4.0000000000000000,1,96.0000000000000000,0,0,reto_pendiente
2,78,3,2712,30554,5.0000000000000000,2,216.0000000000000000,0,0,reto_pendiente
2,78,3,2712,30554,2.5000000000000000,2,144.0000000000000000,0,0,mejorar
2,169,3,2712,30554,4.0000000000000000,2,180.0000000000000000,0,0,reto_pendiente
2,169,3,2712,30554,5.0000000000000000,2,108.0000000000000000,0,0,reto_pendiente
2,41,3,2712,30554,4.5000000000000000,2,156.0000000000000000,0,0,reto_pendiente
2,41,3,2712,30554,2.0000000000000000,2,312.0000000000000000,0,0,mejorar
2,41,3,2712,30554,4.0000000000000000,2,180.0000000000000000,0,0,reto_pendiente
2,140,3,2712,30554,3.0000000000000000,1,120.0000000000000000,0,0,mejorar
2,156,3,2712,30554,2.0000000000000000,1,360.0000000000000000,0,0,mejorar
2,156,3,2712,30554,3.3333333333333333,3,216.0000000000000000,0,0,mejorar
2,191,3,2712,30554,2.5000000000000000,2,120.0000000000000000,0,0,mejorar
2,76,3,2712,30554,1.00000000000000000000,1,312.0000000000000000,0,0,mejorar
2,76,3,2712,30554,3.5000000000000000,2,204.0000000000000000,0,0,reto_pendiente
2,76,3,2712,30554,5.0000000000000000,1,24.0000000000000000,0,0,reto_pendiente
2,76,3,2712,30554,3.5000000000000000,2,288.0000000000000000,0,0,reto_pendiente
2,76,3,2712,30554,3.3333333333333333,3,184.0000000000000000,0,0,mejorar
2,104,3,2712,30554,3.3333333333333333,3,176.0000000000000000,0,0,mejorar
2,192,3,2712,30554,4.5000000000000000,2,120.0000000000000000,0,0,reto_pendiente
2,192,3,2712,30554,3.0000000000000000,1,72.0000000000000000,0,0,mejorar
2,192,3,2712,30554,4.5000000000000000,2,264.0000000000000000,0,0,reto_pendiente
2,192,3,2712,30554,2.0000000000000000,2,264.0000000000000000,0,0,mejorar
2,192,3,2712,30554,4.0000000000000000,3,112.0000000000000000,0,0,reto_pendiente
5,184,5,2747,29726,4.5000000000000000,2,156.0000000000000000,0,0,reto_pendiente
5,61,5,2747,29726,4.0000000000000000,1,312.0000000000000000,0,0,reto_pendiente
5,61,5,2747,29726,4.5000000000000000,2,24.0000000000000000,0,0,reto_pendiente
5,61,5,2747,29726,4.0000000000000000,1,120.0000000000000000,0,0,reto_pendiente
5,34,5,2747,29726,4.5000000000000000,2,120.0000000000000000,0,0,reto_pendiente
5,99,5,2747,29726,4.0000000000000000,1,144.0000000000000000,0,0,reto_pendiente
5,73,5,2747,29726,4.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
5,73,5,2747,29726,3.0000000000000000,1,144.0000000000000000,0,0,mejorar
5,73,5,2747,29726,3.5000000000000000,2,120.0000000000000000,0,0,reto_pendiente
5,126,5,2747,29726,5.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
5,126,5,2747,29726,2.5000000000000000,2,240.0000000000000000,0,0,mejorar
5,113,5,2747,29726,3.6000000000000000,5,206.4000000000000000,0,0,bueno
5,143,5,2747,29726,3.7500000000000000,4,180.0000000000000000,0,0,reto_pendiente
5,143,5,2747,29726,3.0000000000000000,4,156.0000000000000000,0,0,mejorar
5,143,5,2747,29726,3.0000000000000000,3,176.0000000000000000,0,0,mejorar
5,143,5,2747,29726,1.5000000000000000,2,144.0000000000000000,0,0,mejorar
5,143,5,2747,29726,4.5000000000000000,2,204.0000000000000000,0,0,reto_pendiente
5,102,5,2747,29726,1.00000000000000000000,1,96.0000000000000000,0,0,mejorar
5,151,5,2747,29726,1.00000000000000000000,1,360.0000000000000000,0,0,mejorar
5,151,5,2747,29726,4.2500000000000000,4,150.0000000000000000,0,0,reto_pendiente
5,151,5,2747,29726,3.0000000000000000,4,162.0000000000000000,0,0,mejorar
5,151,5,2747,29726,5.0000000000000000,1,312.0000000000000000,0,0,reto_pendiente
5,120,5,2747,29726,4.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
5,114,5,2747,29726,4.0000000000000000,2,240.0000000000000000,0,0,reto_pendiente
5,114,5,2747,29726,2.0000000000000000,2,192.0000000000000000,0,0,mejorar
5,114,5,2747,29726,2.5000000000000000,2,180.0000000000000000,0,0,mejorar
5,85,5,2747,29726,4.0000000000000000,1,72.0000000000000000,0,0,reto_pendiente
5,85,5,2747,29726,5.0000000000000000,1,24.0000000000000000,0,0,reto_pendiente
5,78,5,2747,29726,2.5000000000000000,2,156.0000000000000000,0,0,mejorar
5,78,5,2747,29726,1.6666666666666667,3,312.0000000000000000,0,0,mejorar
5,78,5,2747,29726,2.0000000000000000,1,168.0000000000000000,0,0,mejorar
5,139,5,2747,29726,3.3333333333333333,6,224.0000000000000000,0,0,mejorar
5,139,5,2747,29726,3.0000000000000000,2,156.0000000000000000,0,0,mejorar
5,139,5,2747,29726,3.6666666666666667,3,224.0000000000000000,0,0,reto_pendiente
5,46,5,2747,29726,5.0000000000000000,1,96.0000000000000000,0,0,reto_pendiente
5,8,5,2747,29726,3.0000000000000000,1,48.0000000000000000,0,0,mejorar
5,94,5,2747,29726,2.0000000000000000,2,216.0000000000000000,0,0,mejorar
5,147,5,2747,29726,2.0000000000000000,1,240.0000000000000000,0,0,mejorar
5,147,5,2747,29726,4.0000000000000000,1,288.0000000000000000,0,0,reto_pendiente
5,147,5,2747,29726,5.0000000000000000,1,312.0000000000000000,0,0,reto_pendiente
5,27,5,2747,29726,2.0000000000000000,1,192.0000000000000000,0,0,mejorar
5,27,5,2747,29726,3.6666666666666667,3,120.0000000000000000,0,0,reto_pendiente
5,124,5,2747,29726,3.0000000000000000,1,72.0000000000000000,0,0,mejorar
5,124,5,2747,29726,3.6000000000000000,5,206.4000000000000000,0,0,bueno
5,124,5,2747,29726,3.0000000000000000,1,288.0000000000000000,0,0,mejorar
5,187,5,2747,29726,5.0000000000000000,1,144.0000000000000000,0,0,reto_pendiente
5,187,5,2747,29726,2.0000000000000000,1,336.0000000000000000,0,0,mejorar
5,187,5,2747,29726,2.5000000000000000,2,168.0000000000000000,0,0,mejorar
5,112,5,2747,29726,3.0000000000000000,3,96.0000000000000000,0,0,mejorar
5,112,5,2747,29726,5.0000000000000000,1,120.0000000000000000,0,0,reto_pendiente
5,112,5,2747,29726,2.6666666666666667,3,304.0000000000000000,0,0,mejorar
5,155,5,2747,29726,4.0000000000000000,1,48.0000000000000000,0,0,reto_pendiente
5,155,5,2747,29726,3.0000000000000000,4,138.0000000000000000,0,0,mejorar
5,171,5,2747,29726,3.0000000000000000,1,336.0000000000000000,0,0,mejorar
5,158,5,2747,29726,5.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
5,158,5,2747,29726,3.6000000000000000,5,216.0000000000000000,0,0,bueno
5,158,5,2747,29726,3.5000000000000000,2,348.0000000000000000,0,0,reto_pendiente
5,158,5,2747,29726,1.00000000000000000000,1,264.0000000000000000,0,0,mejorar
5,63,5,2747,29726,3.5000000000000000,2,156.0000000000000000,0,0,reto_pendiente
5,63,5,2747,29726,4.5000000000000000,2,228.0000000000000000,0,0,reto_pendiente
5,11,5,2747,29726,2.0000000000000000,2,324.0000000000000000,0,0,mejorar
5,11,5,2747,29726,3.0000000000000000,2,192.0000000000000000,0,0,mejorar
5,11,5,2747,29726,1.00000000000000000000,1,240.0000000000000000,0,0,mejorar
5,60,5,2747,29726,4.0000000000000000,1,264.0000000000000000,0,0,reto_pendiente
5,60,5,2747,29726,1.00000000000000000000,1,312.0000000000000000,0,0,mejorar
5,60,5,2747,29726,4.0000000000000000,1,336.0000000000000000,0,0,reto_pendiente
5,12,5,2747,29726,4.0000000000000000,2,180.0000000000000000,0,0,reto_pendiente
5,41,5,2747,29726,2.5000000000000000,2,168.0000000000000000,0,0,mejorar
5,41,5,2747,29726,3.0000000000000000,2,192.0000000000000000,0,0,mejorar
5,41,5,2747,29726,3.3333333333333333,3,160.0000000000000000,0,0,mejorar
5,41,5,2747,29726,3.0000000000000000,2,192.0000000000000000,0,0,mejorar
5,161,5,2747,29726,5.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
5,161,5,2747,29726,3.0000000000000000,1,192.0000000000000000,0,0,mejorar
5,161,5,2747,29726,3.0000000000000000,2,180.0000000000000000,0,0,mejorar
5,161,5,2747,29726,3.5000000000000000,2,252.0000000000000000,0,0,reto_pendiente
5,161,5,2747,29726,3.0000000000000000,1,120.0000000000000000,0,0,mejorar
5,25,5,2747,29726,4.5000000000000000,2,168.0000000000000000,0,0,reto_pendiente
5,25,5,2747,29726,4.5000000000000000,4,288.0000000000000000,0,0,reto_pendiente
5,25,5,2747,29726,3.5000000000000000,2,48.0000000000000000,0,0,reto_pendiente
5,25,5,2747,29726,3.5000000000000000,2,60.0000000000000000,0,0,reto_pendiente
5,22,5,2747,29726,4.0000000000000000,2,132.0000000000000000,0,0,reto_pendiente
5,186,5,2747,29726,4.6666666666666667,3,176.0000000000000000,0,0,reto_pendiente
5,186,5,2747,29726,3.0000000000000000,1,360.0000000000000000,0,0,mejorar
5,186,5,2747,29726,4.3333333333333333,3,240.0000000000000000,0,0,reto_pendiente
5,186,5,2747,29726,2.0000000000000000,1,72.0000000000000000,0,0,mejorar
5,123,5,2747,29726,4.0000000000000000,2,120.0000000000000000,0,0,reto_pendiente
5,123,5,2747,29726,4.0000000000000000,1,120.0000000000000000,0,0,reto_pendiente
5,123,5,2747,29726,4.0000000000000000,2,240.0000000000000000,0,0,reto_pendiente
5,123,5,2747,29726,4.0000000000000000,1,312.0000000000000000,0,0,reto_pendiente
5,123,5,2747,29726,4.0000000000000000,4,162.0000000000000000,0,0,reto_pendiente
5,116,5,2747,29726,4.5000000000000000,2,288.0000000000000000,0,0,reto_pendiente
5,116,5,2747,29726,1.00000000000000000000,1,96.0000000000000000,0,0,mejorar
5,116,5,2747,29726,2.0000000000000000,1,360.0000000000000000,0,0,mejorar
5,116,5,2747,29726,4.0000000000000000,3,208.0000000000000000,0,0,reto_pendiente
5,69,5,2747,29726,2.0000000000000000,1,72.0000000000000000,0,0,mejorar
5,148,5,2747,29726,4.1666666666666667,6,184.0000000000000000,0,0,bueno
5,128,5,2747,29726,3.0000000000000000,2,228.0000000000000000,0,0,mejorar
5,128,5,2747,29726,3.6666666666666667,3,144.0000000000000000,0,0,reto_pendiente
5,128,5,2747,29726,5.0000000000000000,2,312.0000000000000000,0,0,reto_pendiente
5,67,5,2747,29726,4.3333333333333333,3,240.0000000000000000,0,0,reto_pendiente
5,67,5,2747,29726,5.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
5,106,5,2747,29726,3.5000000000000000,2,300.0000000000000000,0,0,reto_pendiente
5,106,5,2747,29726,3.3333333333333333,3,184.0000000000000000,0,0,mejorar
5,30,5,2747,29726,2.0000000000000000,1,360.0000000000000000,0,0,mejorar
5,30,5,2747,29726,2.5000000000000000,2,132.0000000000000000,0,0,mejorar
5,30,5,2747,29726,2.7500000000000000,4,246.0000000000000000,0,0,mejorar
5,195,5,2747,29726,3.5000000000000000,2,108.0000000000000000,0,0,reto_pendiente
5,74,5,2747,29726,5.0000000000000000,2,156.0000000000000000,0,0,reto_pendiente
5,141,5,2747,29726,3.5000000000000000,2,312.0000000000000000,0,0,reto_pendiente
5,141,5,2747,29726,4.6666666666666667,3,248.0000000000000000,0,0,reto_pendiente
5,45,5,2747,29726,5.0000000000000000,1,336.0000000000000000,0,0,reto_pendiente
5,45,5,2747,29726,4.5000000000000000,2,180.0000000000000000,0,0,reto_pendiente
5,45,5,2747,29726,3.5000000000000000,2,72.0000000000000000,0,0,reto_pendiente
5,65,5,2747,29726,3.0000000000000000,3,272.0000000000000000,0,0,mejorar
5,65,5,2747,29726,3.0000000000000000,1,192.0000000000000000,0,0,mejorar
5,37,5,2747,29726,3.0000000000000000,2,228.0000000000000000,0,0,mejorar
5,37,5,2747,29726,3.6666666666666667,3,192.0000000000000000,0,0,reto_pendiente
5,37,5,2747,29726,2.6666666666666667,3,184.0000000000000000,0,0,mejorar
5,40,5,2747,29726,5.0000000000000000,2,300.0000000000000000,0,0,reto_pendiente
5,77,5,2747,29726,2.0000000000000000,1,96.0000000000000000,0,0,mejorar
5,181,5,2747,29726,1.00000000000000000000,1,192.0000000000000000,0,0,mejorar
5,9,5,2747,29726,4.0000000000000000,4,144.0000000000000000,0,0,reto_pendiente
5,9,5,2747,29726,4.0000000000000000,1,24.0000000000000000,0,0,reto_pendiente
5,9,5,2747,29726,4.5000000000000000,2,108.0000000000000000,0,0,reto_pendiente
5,185,5,2747,29726,5.0000000000000000,1,48.0000000000000000,0,0,reto_pendiente
5,185,5,2747,29726,3.0000000000000000,2,216.0000000000000000,0,0,mejorar
5,185,5,2747,29726,3.3333333333333333,3,88.0000000000000000,0,0,mejorar
5,80,5,2747,29726,3.5000000000000000,2,264.0000000000000000,0,0,reto_pendiente
5,80,5,2747,29726,5.0000000000000000,2,168.0000000000000000,0,0,reto_pendiente
5,16,5,2747,29726,3.5000000000000000,2,156.0000000000000000,0,0,reto_pendiente
5,16,5,2747,29726,2.0000000000000000,1,264.0000000000000000,0,0,mejorar
5,105,5,2747,29726,2.0000000000000000,1,120.0000000000000000,0,0,mejorar
5,105,5,2747,29726,3.0000000000000000,1,144.0000000000000000,0,0,mejorar
5,105,5,2747,29726,5.0000000000000000,1,336.0000000000000000,0,0,reto_pendiente
5,31,5,2747,29726,3.7500000000000000,4,180.0000000000000000,0,0,reto_pendiente
5,31,5,2747,29726,3.5000000000000000,2,240.0000000000000000,0,0,reto_pendiente
5,167,5,2747,29726,4.3333333333333333,3,208.0000000000000000,0,0,reto_pendiente
5,15,5,2747,29726,3.5000000000000000,4,258.0000000000000000,0,0,reto_pendiente
5,15,5,2747,29726,3.0000000000000000,1,192.0000000000000000,0,0,mejorar
5,183,5,2747,29726,1.00000000000000000000,1,240.0000000000000000,0,0,mejorar
5,192,5,2747,29726,4.0000000000000000,2,120.0000000000000000,0,0,reto_pendiente
5,192,5,2747,29726,3.0000000000000000,1,144.0000000000000000,0,0,mejorar
5,192,5,2747,29726,5.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
5,179,5,2747,29726,5.0000000000000000,3,144.0000000000000000,0,0,reto_pendiente
5,179,5,2747,29726,4.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
5,179,5,2747,29726,3.0000000000000000,1,144.0000000000000000,0,0,mejorar
5,179,5,2747,29726,3.7500000000000000,4,120.0000000000000000,0,0,reto_pendiente
5,179,5,2747,29726,3.5000000000000000,4,210.0000000000000000,0,0,reto_pendiente
5,70,5,2747,29726,2.0000000000000000,1,192.0000000000000000,0,0,mejorar
5,70,5,2747,29726,1.00000000000000000000,1,264.0000000000000000,0,0,mejorar
5,70,5,2747,29726,4.6666666666666667,3,248.0000000000000000,0,0,reto_pendiente
5,56,5,2747,29726,3.5000000000000000,2,180.0000000000000000,0,0,reto_pendiente
5,56,5,2747,29726,5.0000000000000000,1,336.0000000000000000,0,0,reto_pendiente
5,132,5,2747,29726,2.5000000000000000,2,156.0000000000000000,0,0,mejorar
5,132,5,2747,29726,2.6666666666666667,3,176.0000000000000000,0,0,mejorar
5,132,5,2747,29726,5.0000000000000000,1,24.0000000000000000,0,0,reto_pendiente
5,132,5,2747,29726,3.0000000000000000,1,120.0000000000000000,0,0,mejorar
5,76,5,2747,29726,2.5000000000000000,4,192.0000000000000000,0,0,mejorar
5,76,5,2747,29726,3.0000000000000000,2,144.0000000000000000,0,0,mejorar
5,76,5,2747,29726,3.0000000000000000,1,216.0000000000000000,0,0,mejorar
5,76,5,2747,29726,3.5000000000000000,2,168.0000000000000000,0,0,reto_pendiente
5,165,5,2747,29726,1.5000000000000000,2,132.0000000000000000,0,0,mejorar
5,121,5,2747,29726,3.7500000000000000,4,186.0000000000000000,0,0,reto_pendiente
5,121,5,2747,29726,4.0000000000000000,1,72.0000000000000000,0,0,reto_pendiente
5,121,5,2747,29726,5.0000000000000000,3,192.0000000000000000,0,0,reto_pendiente
5,121,5,2747,29726,1.00000000000000000000,1,72.0000000000000000,0,0,mejorar
5,134,5,2747,29726,4.0000000000000000,3,152.0000000000000000,0,0,reto_pendiente
5,134,5,2747,29726,3.5000000000000000,2,36.0000000000000000,0,0,reto_pendiente
5,160,5,2747,29726,5.0000000000000000,1,144.0000000000000000,0,0,reto_pendiente
5,160,5,2747,29726,3.0000000000000000,1,312.0000000000000000,0,0,mejorar
5,202,5,2747,29726,3.0000000000000000,1,48.0000000000000000,0,0,mejorar
5,202,5,2747,29726,1.00000000000000000000,1,336.0000000000000000,0,0,mejorar
5,202,5,2747,29726,3.5000000000000000,2,144.0000000000000000,0,0,reto_pendiente
5,144,5,2747,29726,5.0000000000000000,2,36.0000000000000000,0,0,reto_pendiente
5,39,5,2747,29726,4.5000000000000000,2,240.0000000000000000,0,0,reto_pendiente
5,39,5,2747,29726,3.5000000000000000,2,312.0000000000000000,0,0,reto_pendiente
5,39,5,2747,29726,2.0000000000000000,1,72.0000000000000000,0,0,mejorar
5,177,5,2747,29726,4.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
5,53,5,2747,29726,1.00000000000000000000,1,360.0000000000000000,0,0,mejorar
5,53,5,2747,29726,4.0000000000000000,1,192.0000000000000000,0,0,reto_pendiente
5,53,5,2747,29726,4.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
5,79,5,2747,29726,1.00000000000000000000,1,96.0000000000000000,0,0,mejorar
5,79,5,2747,29726,4.3333333333333333,3,88.0000000000000000,0,0,reto_pendiente
5,79,5,2747,29726,5.0000000000000000,1,216.0000000000000000,0,0,reto_pendiente
5,32,5,2747,29726,3.3333333333333333,3,168.0000000000000000,0,0,mejorar
5,59,5,2747,29726,5.0000000000000000,1,360.0000000000000000,0,0,reto_pendiente
5,59,5,2747,29726,4.0000000000000000,1,168.0000000000000000,0,0,reto_pendiente
5,189,5,2747,29726,5.0000000000000000,2,204.0000000000000000,0,0,reto_pendiente
5,189,5,2747,29726,3.6666666666666667,3,152.0000000000000000,0,0,reto_pendiente
5,189,5,2747,29726,3.5000000000000000,2,132.0000000000000000,0,0,reto_pendiente
5,64,5,2747,29726,4.0000000000000000,2,192.0000000000000000,0,0,reto_pendiente
5,154,5,2747,29726,4.0000000000000000,1,72.0000000000000000,0,0,reto_pendiente
5,154,5,2747,29726,2.0000000000000000,1,240.0000000000000000,0,0,mejorar
5,98,5,2747,29726,5.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
5,98,5,2747,29726,4.0000000000000000,1,240.0000000000000000,0,0,reto_pendiente
5,166,5,2747,29726,5.0000000000000000,1,96.0000000000000000,0,0,reto_pendiente
5,166,5,2747,29726,3.0000000000000000,2,72.0000000000000000,0,0,mejorar
5,166,5,2747,29726,3.0000000000000000,4,96.0000000000000000,0,0,mejorar
5,166,5,2747,29726,3.0000000000000000,3,288.0000000000000000,0,0,mejorar
